매장명,주소,lat,lon
구로행운점,서울특별시 구로구 구로동로18길 27  ,37.487939001929,126.88613708243
구로MS점,서울특별시 구로구 시흥대로163길 15  ,37.48151040426,126.89913084345
구로NHNKCP점,서울특별시 구로구 디지털로26길 72  ,37.480689663764,126.89610192626
구리(퇴계원방향)담배점,경기도 구리시 서울외곽순환고속도로 32  ,37.627790761478,127.13936462697
구리(퇴계원방향)휴게소점,경기도 구리시 서울외곽순환고속도로 32 구리고속도로휴게소 ,37.627789589535,127.1393651912
구산타운점,서울특별시 은평구 갈현로 159  ,37.612058858234,126.91120612646
구의강변점,서울특별시 광진구 구의강변로 64  ,37.535828566689,127.09258367219
구의르네점,서울특별시 광진구 광나루로39길 7  ,37.545324481987,127.0890561713
구의사거리점,서울특별시 광진구 자양로 211  ,37.546297434931,127.08631355058
국민대공학관점,서울특별시 성북구 정릉로 77  ,37.61028784309,126.99852064481
국민대과학관점,서울특별시 성북구 정릉로 77 과학관 ,37.61028784309,126.99852064481
국민대북악관점,서울특별시 성북구 정릉로 77 북악관 ,37.61028784309,126.99852064481
국민대생활관점,서울특별시 성북구 정릉로 77  ,37.61028784309,126.99852064481
국민대오복점,서울특별시 성북구 정릉로6길 41-3  ,37.610342135819,126.99432811502
군자CGV점,서울특별시 광진구 능동로 285  ,37.555521578143,127.07817117373
금천구청역점,서울특별시 금천구 시흥대로73길 67 금천엠타워 104호 ,37.455943996935,126.89574736821
금천대성점,서울특별시 금천구 독산로10길 37  ,37.450259794092,126.90803316931
금천박미점,서울특별시 금천구 시흥대로26길 11  ,37.442043471727,126.90465315703
금천별장점,서울특별시 금천구 금하로24길 81  ,37.447453195522,126.90927519944
금천부흥점,서울특별시 금천구 벚꽃로 176  ,37.470803473632,126.88787232848
금천빌리지점,서울특별시 금천구 독산로33길 33  ,37.456717501458,126.90358351733
금천점,서울특별시 금천구  범안로12가길 27 (독산동)  ,37.465581707432,126.89326727828
금천탑골로점,서울특별시 금천구 탑골로2길 8  ,37.451288156729,126.91078385499
금천한미점,서울특별시 금천구 독산로 134  ,37.459275834241,126.90525293748
길동제일점,서울특별시 강동구 양재대로 111길 10  ,37.537211279292,127.139111133
길음현대점,서울특별시 성북구 동소문로 303  ,37.607232181682,127.02828111933
까치고개점,서울특별시 관악구 남부순환로 1964  ,37.475498079599,126.96684051555
남구로역점,서울특별시 구로구  구로동로 13 (가리봉동)  ,37.482897681555,126.88688643156
내곡플라자점,서울특별시 서초구 헌릉로8길 9-8  ,37.456689804903,127.05997581582
내방역점,서울특별시 서초구  서초대로 23길 21 정방빌딩 1층 편의점 ,37.488382839838,126.99208495257
노량진로점,서울특별시 동작구 노량진로8길 26  ,37.512574415467,126.93677682514
노량진중앙점,서울특별시 동작구 노량진로12길 11  ,37.512715851473,126.93844166719
노원공릉점,서울특별시 노원구 공릉로27길 90 1층 ,37.624923488466,127.07773177507
노원역점,서울특별시 노원구 상계로 64  ,37.655793177701,127.06227915296
노원청암아파트점,서울특별시 노원구  덕릉로94가길 20 (상계동 청암2단지아파트)  ,37.662533892755,127.07813818377
노원청원학원점,서울특별시 노원구 한글비석로 506 청원학원 행정동 1층 ,37.665251546465,127.062532889
